work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employees_residence,companys_location
2023,SE-Senior/Expert,Full time,Data Scientist,130000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,120000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,100000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Scientist,183310,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,102500,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,185000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Science Consultant,122000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Science Consultant,94000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,220000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,146000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Scientist,24740,50,L,Thailand,Thailand
2022,MI-Mid/Intermediate,Full time,Computer Vision Engineer,15897,100,M,India,India
2023,SE-Senior/Expert,Full time,Data Science Consultant,145000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Science Consultant,128000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,182000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,122000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,94000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,77262,0,M,Latvia,Latvia
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,38631,0,M,Latvia,Latvia
2023,EX-Executive/Director,Full time,Data Scientist,300000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,135000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,105500,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,110000,100,L,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,168000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,78990,0,M,United Kingdom,United Kingdom
2023,MI-Mid/Intermediate,Full time,Data Analyst,43809,0,M,United Kingdom,United Kingdom
2023,SE-Senior/Expert,Full time,Data Scientist,153400,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,122700,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,205000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Engineer,145000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Engineer,87000,0,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Data Scientist,50000,100,M,India,United States of America
2023,SE-Senior/Expert,Full time,ML Engineer,234100,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,ML Engineer,203500,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,223800,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,172100,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,232200,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,167200,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,BI Developer,197000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,BI Developer,106000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Research Scientist,180000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Research Scientist,145000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Lead,225000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Lead,200000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,114000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,291500,0,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Data Engineer,196200,0,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Data Engineer,150900,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,168400,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,105200,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Engineer,95000,100,M,Spain,Spain
2023,MI-Mid/Intermediate,Full time,Data Engineer,80000,100,M,Spain,Spain
2023,MI-Mid/Intermediate,Full time,Data Analyst,116000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,72000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Analytics Engineer,207000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Analytics Engineer,167000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,145000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,135000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Engineer,105000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Engineer,70000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,133800,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,96100,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,120000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Science Engineer,140000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Science Engineer,100000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Research Scientist,120000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Cloud Database Engineer,140000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Cloud Database Engineer,115000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Science Manager,297300,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Science Manager,198200,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Engineer,219000,50,L,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Applied Scientist,230000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Applied Scientist,196000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,110000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Applied Scientist,126100,0,L,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Applied Scientist,72000,0,L,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Engineer,175000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Engineer,140000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,240500,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,137500,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Scientist,187500,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Scientist,165000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Research Engineer,72914,0,L,United Kingdom,United Kingdom
2022,EN-Entry/Junior,Part time,Data Analyst,25216,100,L,Spain,United States of America
2023,SE-Senior/Expert,Full time,Research Scientist,165750,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Scientist,225000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Scientist,165750,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Engineer,109006,0,M,United Kingdom,United Kingdom
2023,MI-Mid/Intermediate,Full time,Machine Learning Engineer,67141,0,M,United Kingdom,United Kingdom
2023,SE-Senior/Expert,Full time,Data Scientist,115000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,NLP Engineer,275000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,NLP Engineer,175000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,175308,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,100706,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,NLP Engineer,235000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,NLP Engineer,135000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,310000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,229000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,ML Engineer,289076,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,ML Engineer,202353,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,69751,0,M,Portugal,Portugal
2023,SE-Senior/Expert,Full time,Data Engineer,37558,0,M,Portugal,Portugal
2023,MI-Mid/Intermediate,Full time,Research Engineer,120000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Research Engineer,100000,100,M,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Scientist,54094,100,L,India,India
2022,MI-Mid/Intermediate,Full time,Business Data Analyst,18314,50,L,India,India
2023,SE-Senior/Expert,Full time,Data Engineer,231250,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,138750,100,M,United States of America,United States of America
